Time, HydroPower, WindPower, SolarPower
2022/8/2/18/31, 1361.138, 1142.292, 104.496
2022/8/2/19/31, 1313.667, 1136.491, 66.129
2022/8/2/20/31, 1207.601, 1167.403, 29.625
2022/8/2/21/31, 1194.142, 1218.212, 4.452
2022/8/2/22/31, 1062.062, 1570.153, 0.0
2022/8/2/23/31, 845.224, 1926.816, 0.0
2022/8/2/24/31, 612.888, 2210.531, 0.0
2022/8/3/1/31, 742.635, 2310.263, 0.0
2022/8/3/2/31, 625.221, 2392.065, 0.0
2022/8/3/3/31, 599.699, 2303.759, 0.0
2022/8/3/4/31, 608.397, 2167.804, 0.0
2022/8/3/5/31, 689.285, 1986.397, 5.261
2022/8/3/6/31, 939.759, 1862.696, 23.149
2022/8/3/7/31, 1031.511, 1773.312, 46.299
2022/8/3/8/31, 1169.499, 1637.413, 81.427
2022/8/3/9/31, 1357.31, 1582.899, 126.512
2022/8/3/10/31, 1342.387, 1656.867, 157.513
2022/8/3/11/31, 1227.988, 1672.69, 190.618
2022/8/3/12/31, 1145.107, 1790.979, 212.877
2022/8/3/13/31, 1148.47, 1802.678, 212.553
2022/8/3/14/31, 1177.567, 1940.798, 192.641
2022/8/3/15/31, 1163.622, 2133.915, 183.738
2022/8/3/16/31, 1102.024, 2201.897, 157.998
2022/8/3/17/31, 1004.946, 2293.241, 126.512
2022/8/3/18/31, 1155.099, 2382.111, 91.869
2022/8/3/19/31, 1239.964, 2366.055, 55.202
2022/8/3/20/31, 1047.255, 2341.65, 22.583
2022/8/3/21/31, 911.493, 2555.202, 0.243
2022/8/3/22/31, 910.462, 2805.397, 0.0
2022/8/3/23/31, 735.482, 3035.63, 0.0
2022/8/3/24/31, 589.973, 3081.926, 0.0
2022/8/4/1/31, 547.207, 3114.796, 0.0
2022/8/4/2/31, 550.637, 3117.564, 0.0
2022/8/4/3/31, 544.627, 3088.59, 0.0
2022/8/4/4/31, 522.672, 2968.576, 0.0
2022/8/4/5/31, 529.199, 3120.406, 2.185
2022/8/4/6/31, 617.954, 2875.971, 25.254
2022/8/4/7/31, 843.691, 2748.658, 59.33
2022/8/4/8/31, 979.151, 2609.776, 102.229
2022/8/4/9/31, 1004.407, 2447.637, 143.105
2022/8/4/10/31, 1146.017, 2341.886, 168.197
2022/8/4/11/31, 1228.166, 2376.337, 203.002
2022/8/4/12/31, 1203.184, 2509.747, 226.07
2022/8/4/13/31, 1063.726, 2687.034, 228.337
2022/8/4/14/31, 976.633, 2692.507, 224.775
2022/8/4/15/31, 943.568, 2590.968, 211.744
2022/8/4/16/31, 921.429, 2455.028, 188.675
2022/8/4/17/31, 953.589, 2406.705, 151.604
2022/8/4/18/31, 965.872, 2110.495, 109.838
2022/8/4/19/31, 1117.073, 1867.173, 68.153
2022/8/4/20/31, 1129.569, 1745.035, 28.815
2022/8/4/21/31, 1084.631, 1950.504, 2.347
2022/8/4/22/31, 967.361, 2401.842, 0.0
2022/8/4/23/31, 685.9, 2750.125, 0.0
2022/8/4/24/31, 588.831, 2978.25, 0.0
2022/8/5/1/31, 661.938, 2913.629, 0.0
2022/8/5/2/31, 544.576, 2901.245, 0.0
2022/8/5/3/31, 518.395, 2850.33, 0.0
2022/8/5/4/31, 545.459, 2704.183, 0.0
2022/8/5/5/31, 536.813, 2734.789, 3.238
2022/8/5/6/31, 662.604, 2723.178, 31.81
2022/8/5/7/31, 779.994, 2501.015, 63.863
2022/8/5/8/31, 1031.795, 2117.385, 104.172
2022/8/5/9/31, 1356.316, 1814.05, 137.196
2022/8/5/10/31, 1716.879, 1481.618, 163.745
2022/8/5/11/31, 1967.056, 1668.517, 193.046
2022/8/5/12/31, 1751.312, 1827.435, 194.017
2022/8/5/13/31, 1792.794, 1819.1, 188.513
2022/8/5/14/31, 1582.385, 1644.461, 170.221
2022/8/5/15/31, 1444.289, 1532.866, 156.299
2022/8/5/16/31, 1497.789, 1464.242, 142.538
2022/8/5/17/31, 1660.216, 1218.663, 104.496
2022/8/5/18/31, 1733.978, 1114.286, 69.853
2022/8/5/19/31, 1748.637, 936.669, 36.909
2022/8/5/20/31, 1825.654, 721.153, 12.87
2022/8/5/21/31, 1824.903, 579.781, 0.0
2022/8/5/22/31, 1801.56, 745.257, 0.0
2022/8/5/23/31, 1483.464, 769.105, 0.0
2022/8/5/24/31, 1215.311, 780.61, 0.0
2022/8/6/1/31, 1105.222, 716.525, 0.0
2022/8/6/2/31, 910.754, 684.451, 0.0
2022/8/6/3/31, 851.516, 628.789, 0.0
2022/8/6/4/31, 861.885, 609.913, 0.0
2022/8/6/5/31, 894.67, 605.526, 1.214
2022/8/6/6/31, 1004.071, 606.471, 17.969
2022/8/6/7/31, 1119.265, 575.266, 37.395
2022/8/6/8/31, 1089.992, 800.297, 56.255
2022/8/6/9/31, 984.056, 1194.332, 73.9
2022/8/6/10/31, 939.707, 1526.983, 81.832
2022/8/6/11/31, 961.53, 1693.767, 94.864
2022/8/6/12/31, 993.594, 1837.421, 124.327
2022/8/6/13/31, 923.989, 1859.547, 140.11
2022/8/6/14/31, 804.271, 2386.885, 177.586
2022/8/6/15/31, 780.982, 2580.726, 153.789
2022/8/6/16/31, 903.027, 2515.035, 137.52
2022/8/6/17/31, 904.203, 2565.23, 97.859
2022/8/6/18/31, 949.066, 2743.567, 75.681
2022/8/6/19/31, 1082.002, 2711.26, 41.685
2022/8/6/20/31, 1085.988, 2882.94, 16.026
2022/8/6/21/31, 946.615, 2983.505, 0.0
2022/8/6/22/31, 773.562, 2896.862, 0.0
2022/8/6/23/31, 629.846, 2659.961, 0.0
2022/8/6/24/31, 614.79, 2553.357, 0.0
2022/8/7/1/31, 589.723, 2926.626, 0.0
2022/8/7/2/31, 511.431, 3130.001, 0.0
2022/8/7/3/31, 510.305, 3213.626, 0.0
2022/8/7/4/31, 572.293, 2983.542, 0.0
2022/8/7/5/31, 571.631, 2810.491, 1.619
2022/8/7/6/31, 687.295, 2622.242, 31.972
2022/8/7/7/31, 795.404, 2120.667, 74.305
2022/8/7/8/31, 873.931, 1747.183, 120.279
2022/8/7/9/31, 1040.184, 1679.057, 162.369
2022/8/7/10/31, 1060.58, 1716.993, 199.036
2022/8/7/11/31, 1106.464, 1857.895, 222.833
2022/8/7/12/31, 1125.41, 2053.175, 238.212
2022/8/7/13/31, 1156.626, 2203.591, 237.321
2022/8/7/14/31, 1212.799, 2305.234, 231.979
2022/8/7/15/31, 1221.57, 2298.61, 214.738
2022/8/7/16/31, 1151.414, 2185.507, 174.268
2022/8/7/17/31, 1174.763, 2091.045, 141.162
2022/8/7/18/31, 1402.461, 1874.942, 102.068
2022/8/7/19/31, 1405.712, 1699.609, 62.649
2022/8/7/20/31, 1612.367, 1471.361, 25.254
2022/8/7/21/31, 1566.987, 1435.331, 0.728
2022/8/7/22/31, 1571.711, 1504.256, 0.0
2022/8/7/23/31, 1390.427, 1682.001, 0.0
2022/8/7/24/31, 1128.249, 1736.858, 0.0
2022/8/8/1/32, 935.344, 1660.44, 0.0
2022/8/8/2/32, 931.31, 1449.543, 0.0
2022/8/8/3/32, 1017.237, 1199.53, 0.0
2022/8/8/4/32, 1089.441, 951.724, 0.0
2022/8/8/5/32, 1282.294, 769.173, 2.671
2022/8/8/6/32, 1621.406, 633.819, 25.901
2022/8/8/7/32, 1750.169, 453.583, 58.602
2022/8/8/8/32, 2003.803, 245.462, 94.54
2022/8/8/9/32, 2086.91, 154.444, 134.93
2022/8/8/10/32, 2087.473, 249.871, 164.959
2022/8/8/11/32, 2102.523, 375.732, 201.545
2022/8/8/12/32, 2135.638, 434.594, 216.195
2022/8/8/13/32, 2132.462, 455.345, 230.603
2022/8/8/14/32, 2147.327, 404.086, 231.332
2022/8/8/15/32, 2061.194, 359.639, 207.535
2022/8/8/16/32, 1994.304, 286.264, 185.438
2022/8/8/17/32, 1993.587, 201.754, 149.014
2022/8/8/18/32, 1961.715, 174.162, 102.877
2022/8/8/19/32, 2022.931, 142.733, 59.816
2022/8/8/20/32, 1972.554, 102.79, 24.04
2022/8/8/21/32, 1979.777, 127.247, 0.648
2022/8/8/22/32, 2028.218, 149.332, 0.0
2022/8/8/23/32, 1926.969, 133.018, 0.0
2022/8/8/24/32, 1641.862, 136.651, 0.0
2022/8/9/1/32, 1366.326, 122.665, 0.0
2022/8/9/2/32, 1244.637, 113.239, 0.0
2022/8/9/3/32, 1182.649, 107.223, 0.0
2022/8/9/4/32, 1263.445, 100.511, 0.0
2022/8/9/5/32, 1387.582, 130.578, 2.185
2022/8/9/6/32, 1595.486, 188.205, 30.191
2022/8/9/7/32, 1932.524, 256.275, 71.391
2022/8/9/8/32, 2081.12, 245.349, 122.951
2022/8/9/9/32, 2136.353, 240.646, 172.001
2022/8/9/10/32, 2095.779, 311.603, 213.848
2022/8/9/11/32, 1945.422, 397.004, 239.102
2022/8/9/12/32, 1868.023, 483.839, 248.086
2022/8/9/13/32, 1882.98, 541.476, 247.196
2022/8/9/14/32, 1758.03, 587.438, 236.836
2022/8/9/15/32, 1705.017, 659.595, 219.676
2022/8/9/16/32, 1707.457, 708.592, 188.513
2022/8/9/17/32, 1788.12, 733.226, 148.852
2022/8/9/18/32, 1883.551, 705.494, 105.548
2022/8/9/19/32, 1887.756, 615.979, 60.383
2022/8/9/20/32, 1764.353, 627.316, 22.664
2022/8/9/21/32, 1521.122, 872.534, 0.0
2022/8/9/22/32, 1431.524, 1305.021, 0.0
2022/8/9/23/32, 1233.445, 1866.025, 0.0
2022/8/9/24/32, 1047.057, 2356.176, 0.0
2022/8/10/1/32, 1007.663, 2673.648, 0.0
2022/8/10/2/32, 972.677, 2751.326, 0.0
2022/8/10/3/32, 944.123, 2796.953, 0.0
2022/8/10/4/32, 945.51, 2766.307, 0.0
2022/8/10/5/32, 1034.816, 2642.4, 0.971
2022/8/10/6/32, 1214.984, 2613.66, 27.601
2022/8/10/7/32, 1435.277, 2387.05, 62.325
2022/8/10/8/32, 1714.95, 1852.091, 100.044
2022/8/10/9/32, 1748.566, 1632.326, 133.635
2022/8/10/10/32, 1873.139, 1683.413, 158.079
2022/8/10/11/32, 2012.395, 1962.338, 190.699
2022/8/10/12/32, 1773.608, 2135.723, 194.665
2022/8/10/13/32, 1572.732, 2240.363, 184.628
2022/8/10/14/32, 1420.098, 2352.914, 179.286
2022/8/10/15/32, 1409.642, 2431.458, 174.268
2022/8/10/16/32, 1436.165, 2485.226, 147.395
2022/8/10/17/32, 1511.145, 2416.58, 117.204
2022/8/10/18/32, 1612.025, 2251.995, 85.879
2022/8/10/19/32, 1603.887, 2292.639, 47.594
2022/8/10/20/32, 1675.548, 2368.893, 17.402
2022/8/10/21/32, 1509.59, 2632.866, 0.0
2022/8/10/22/32, 1451.661, 2705.769, 0.0
2022/8/10/23/32, 1003.522, 2939.528, 0.0
2022/8/10/24/32, 875.608, 3030.513, 0.0
2022/8/11/1/32, 842.154, 3123.597, 0.0
2022/8/11/2/32, 757.12, 3158.716, 0.0
2022/8/11/3/32, 779.157, 3122.542, 0.0
2022/8/11/4/32, 890.575, 3106.941, 0.0
2022/8/11/5/32, 1040.717, 3135.734, 0.243
2022/8/11/6/32, 1223.126, 2977.862, 23.959
2022/8/11/7/32, 1134.527, 2729.225, 57.469
2022/8/11/8/32, 1398.216, 2362.321, 98.83
2022/8/11/9/32, 1792.926, 1986.381, 131.207
2022/8/11/10/32, 2009.65, 1797.898, 169.573
2022/8/11/11/32, 2021.698, 1742.434, 192.722
2022/8/11/12/32, 1921.398, 1773.71, 203.245
2022/8/11/13/32, 1531.515, 2016.997, 230.603
2022/8/11/14/32, 1381.175, 2380.969, 233.922
2022/8/11/15/32, 1435.457, 2558.997, 209.72
2022/8/11/16/32, 1391.448, 2645.375, 168.278
2022/8/11/17/32, 1406.53, 2600.055, 141.001
2022/8/11/18/32, 1627.696, 2359.875, 100.044
2022/8/11/19/32, 1791.89, 2036.229, 54.879
2022/8/11/20/32, 1794.367, 1897.609, 20.074
2022/8/11/21/32, 1809.17, 1999.945, 0.0
2022/8/11/22/32, 1580.485, 2270.879, 0.0
2022/8/11/23/32, 1403.545, 2401.713, 0.0
2022/8/11/24/32, 1222.985, 2338.984, 0.0
2022/8/12/1/32, 864.75, 2334.084, 0.0
2022/8/12/2/32, 800.085, 2220.306, 0.0
2022/8/12/3/32, 830.234, 2082.501, 0.0
2022/8/12/4/32, 792.557, 2082.1, 0.0
2022/8/12/5/32, 783.885, 1903.38, 0.486
2022/8/12/6/32, 1043.126, 1878.297, 21.045
2022/8/12/7/32, 1439.005, 1669.173, 52.855
2022/8/12/8/32, 1880.598, 1318.339, 91.383
2022/8/12/9/32, 2183.572, 1218.439, 133.392
2022/8/12/10/32, 2180.601, 1018.021, 169.006
2022/8/12/11/32, 2112.031, 1010.768, 198.55
2022/8/12/12/32, 2039.003, 1160.488, 213.929
2022/8/12/13/32, 1970.605, 1271.064, 220.728
2022/8/12/14/32, 1913.918, 1385.162, 217.49
2022/8/12/15/32, 1790.673, 1419.522, 217.329
2022/8/12/16/32, 1874.596, 1386.841, 182.524
2022/8/12/17/32, 1996.022, 1271.965, 142.943
2022/8/12/18/32, 2020.297, 1131.52, 101.339
2022/8/12/19/32, 2092.912, 951.623, 57.307
2022/8/12/20/32, 1964.591, 838.51, 19.669
2022/8/12/21/32, 1735.794, 948.203, 0.0
2022/8/12/22/32, 1692.239, 1115.56, 0.0
2022/8/12/23/32, 1366.728, 1223.403, 0.0
2022/8/12/24/32, 1179.937, 1223.776, 0.0
2022/8/13/1/32, 1049.458, 1088.374, 0.0
2022/8/13/2/32, 925.357, 877.493, 0.0
2022/8/13/3/32, 925.044, 644.24, 0.0
2022/8/13/4/32, 962.547, 459.795, 0.0
2022/8/13/5/32, 951.229, 294.512, 0.648
2022/8/13/6/32, 1097.734, 205.483, 26.468
2022/8/13/7/32, 1123.744, 206.222, 64.511
2022/8/13/8/32, 1273.32, 198.984, 110.405
2022/8/13/9/32, 1461.575, 89.553, 153.951
2022/8/13/10/32, 1791.274, 118.44, 192.399
2022/8/13/11/32, 1697.358, 231.303, 222.752
2022/8/13/12/32, 1669.06, 329.595, 237.159
2022/8/13/13/32, 1649.472, 387.319, 241.125
2022/8/13/14/32, 1607.918, 369.642, 242.421
2022/8/13/15/32, 1627.126, 421.002, 214.577
2022/8/13/16/32, 1721.822, 508.827, 179.853
2022/8/13/17/32, 1852.991, 712.461, 139.867
2022/8/13/18/32, 2007.462, 749.142, 94.054
2022/8/13/19/32, 2145.238, 676.287, 50.103
2022/8/13/20/32, 1998.088, 875.008, 15.865
2022/8/13/21/32, 1698.818, 1242.496, 0.0
2022/8/13/22/32, 1640.902, 1443.802, 0.0
2022/8/13/23/32, 1483.842, 1437.59, 0.0
2022/8/13/24/32, 1202.13, 1228.098, 0.0
2022/8/14/1/32, 1138.5, 1057.397, 0.0
2022/8/14/2/32, 1060.744, 929.4, 0.0
2022/8/14/3/32, 1087.247, 776.169, 0.0
2022/8/14/4/32, 1131.629, 625.837, 0.0
2022/8/14/5/32, 1152.787, 531.377, 0.0
2022/8/14/6/32, 1237.389, 443.299, 24.283
2022/8/14/7/32, 1255.961, 403.629, 64.187
2022/8/14/8/32, 1342.562, 210.965, 109.514
2022/8/14/9/32, 1596.678, 89.653, 156.784
2022/8/14/10/32, 1721.169, 67.089, 197.579
2022/8/14/11/32, 1562.223, 100.763, 230.927
2022/8/14/12/32, 1581.809, 176.007, 251.081
2022/8/14/13/32, 1457.995, 234.617, 256.585
2022/8/14/14/32, 1510.887, 265.154, 245.254
2022/8/14/15/32, 1524.291, 305.062, 226.07
2022/8/14/16/32, 1633.11, 271.802, 187.785
2022/8/14/17/32, 1714.351, 201.321, 148.042
2022/8/14/18/32, 1848.002, 148.357, 100.611
2022/8/14/19/32, 2095.356, 98.787, 54.555
2022/8/14/20/32, 2151.765, 82.838, 17.079
2022/8/14/21/32, 1974.685, 157.59, 0.0
2022/8/14/22/32, 2036.163, 250.865, 0.0
2022/8/14/23/32, 1771.452, 369.971, 0.0
2022/8/14/24/32, 1470.515, 519.18, 0.0
2022/8/15/1/33, 1196.74, 672.362, 0.0
2022/8/15/2/33, 1083.588, 794.93, 0.0
2022/8/15/3/33, 1040.876, 864.026, 0.0
2022/8/15/4/33, 1031.706, 828.734, 0.0
2022/8/15/5/33, 1069.948, 796.597, 0.081
2022/8/15/6/33, 1427.311, 732.271, 23.311
2022/8/15/7/33, 1713.016, 639.959, 60.059
2022/8/15/8/33, 1976.499, 544.141, 103.444
2022/8/15/9/33, 2265.748, 277.49, 148.528
2022/8/15/10/33, 2247.162, 176.537, 187.299
2022/8/15/11/33, 2252.706, 220.301, 220.485
2022/8/15/12/33, 2132.081, 306.202, 238.859
2022/8/15/13/33, 2119.246, 337.884, 240.073
2022/8/15/14/33, 2096.62, 315.38, 229.065
2022/8/15/15/33, 2112.118, 299.894, 208.749
2022/8/15/16/33, 2053.764, 316.652, 168.602
2022/8/15/17/33, 2118.603, 345.09, 128.05
2022/8/15/18/33, 2201.933, 302.452, 84.827
2022/8/15/19/33, 2198.491, 265.125, 45.732
2022/8/15/20/33, 2220.273, 474.94, 14.165
2022/8/15/21/33, 1786.139, 974.556, 0.0
2022/8/15/22/33, 1471.498, 1607.003, 0.0
2022/8/15/23/33, 1099.455, 2159.612, 0.0
2022/8/15/24/33, 750.991, 2491.351, 0.0
2022/8/16/1/33, 696.253, 2718.538, 0.0
2022/8/16/2/33, 632.919, 2712.829, 0.0
2022/8/16/3/33, 641.39, 2464.914, 0.0
2022/8/16/4/33, 699.457, 2236.746, 0.0
2022/8/16/5/33, 743.283, 1955.215, 0.0
2022/8/16/6/33, 992.91, 1672.662, 21.773
2022/8/16/7/33, 1284.933, 1413.36, 59.978
2022/8/16/8/33, 1806.435, 931.571, 104.01
2022/8/16/9/33, 2147.556, 479.431, 150.552
2022/8/16/10/33, 2275.346, 431.931, 188.513
2022/8/16/11/33, 2220.692, 670.553, 221.295
2022/8/16/12/33, 2112.078, 917.726, 239.669
2022/8/16/13/33, 1767.117, 1132.294, 238.697
2022/8/16/14/33, 1725.348, 1140.515, 226.232
2022/8/16/15/33, 1853.547, 1127.917, 205.43
2022/8/16/16/33, 1946.51, 1054.311, 166.659
2022/8/16/17/33, 1959.366, 1204.191, 127.888
2022/8/16/18/33, 2057.335, 926.027, 85.636
2022/8/16/19/33, 2033.772, 902.575, 46.218
2022/8/16/20/33, 1833.07, 1247.503, 12.951
2022/8/16/21/33, 1479.016, 1829.038, 0.0
2022/8/16/22/33, 1185.384, 2228.989, 0.0
2022/8/16/23/33, 913.276, 2786.946, 0.0
2022/8/16/24/33, 645.848, 3160.468, 0.0
2022/8/17/1/33, 559.601, 3300.528, 0.0
2022/8/17/2/33, 550.9, 3284.269, 0.0
2022/8/17/3/33, 560.98, 3158.154, 0.0
2022/8/17/4/33, 601.406, 3066.359, 0.0
2022/8/17/5/33, 621.873, 3111.783, 0.0
2022/8/17/6/33, 784.79, 2970.271, 18.374
2022/8/17/7/33, 934.246, 2560.884, 49.617
2022/8/17/8/33, 1399.953, 2042.855, 90.736
2022/8/17/9/33, 1856.053, 1730.914, 130.397
2022/8/17/10/33, 1953.543, 1782.288, 168.116
2022/8/17/11/33, 1863.29, 1930.142, 191.913
2022/8/17/12/33, 1693.856, 2067.766, 184.466
2022/8/17/13/33, 1550.634, 2172.734, 177.667
2022/8/17/14/33, 1562.471, 2062.284, 118.094
2022/8/17/15/33, 1601.498, 2072.865, 82.803
2022/8/17/16/33, 1370.782, 2238.733, 90.331
2022/8/17/17/33, 1352.297, 2287.985, 79.161
2022/8/17/18/33, 1314.65, 2500.078, 56.902
2022/8/17/19/33, 1422.722, 2560.947, 31.486
2022/8/17/20/33, 1497.293, 2452.545, 7.609
2022/8/17/21/33, 1360.867, 2406.2, 0.0
2022/8/17/22/33, 1270.671, 2458.864, 0.0
2022/8/17/23/33, 1076.546, 2210.049, 0.0
2022/8/17/24/33, 751.713, 2035.145, 0.0
2022/8/18/1/33, 730.889, 1733.418, 0.0
2022/8/18/2/33, 757.811, 1200.419, 0.0
2022/8/18/3/33, 820.138, 924.081, 0.0
2022/8/18/4/33, 818.312, 889.931, 0.0
2022/8/18/5/33, 980.23, 753.595, 0.0
2022/8/18/6/33, 1394.594, 593.39, 11.17
2022/8/18/7/33, 1977.142, 441.606, 40.795
2022/8/18/8/33, 2020.118, 271.656, 73.981
2022/8/18/9/33, 2075.15, 185.086, 108.948
2022/8/18/10/33, 2192.367, 109.367, 146.424
2022/8/18/11/33, 2187.372, 74.48, 162.531
2022/8/18/12/33, 2179.831, 70.287, 184.952
2022/8/18/13/33, 2242.91, 65.243, 181.067
2022/8/18/14/33, 2199.812, 70.746, 171.758
2022/8/18/15/33, 2164.719, 69.873, 162.936
2022/8/18/16/33, 2231.396, 68.723, 136.063
2022/8/18/17/33, 2230.317, 74.835, 111.133
2022/8/18/18/33, 2177.494, 89.668, 67.829
2022/8/18/19/33, 2155.141, 148.101, 34.4
2022/8/18/20/33, 2085.485, 317.938, 9.389
2022/8/18/21/33, 1965.969, 723.058, 0.0
2022/8/18/22/33, 1872.244, 1057.436, 0.0
2022/8/18/23/33, 1424.211, 1259.681, 0.0
2022/8/18/24/33, 1052.796, 1421.587, 0.0
2022/8/19/1/33, 917.799, 1412.433, 0.0
2022/8/19/2/33, 791.138, 1272.428, 0.0
2022/8/19/3/33, 778.3, 1134.651, 0.0
2022/8/19/4/33, 932.021, 964.008, 0.0
2022/8/19/5/33, 1043.494, 930.106, 0.0
2022/8/19/6/33, 1357.648, 741.248, 14.165
2022/8/19/7/33, 1826.467, 763.637, 44.194
2022/8/19/8/33, 2074.749, 733.657, 78.756
2022/8/19/9/33, 2101.048, 745.761, 99.801
2022/8/19/10/33, 2209.772, 603.086, 131.611
2022/8/19/11/33, 2224.11, 453.262, 182.362
2022/8/19/12/33, 2033.014, 490.124, 187.947
2022/8/19/13/33, 1997.7, 544.476, 180.257
2022/8/19/14/33, 2012.711, 640.073, 168.844
2022/8/19/15/33, 1853.509, 792.138, 139.22
2022/8/19/16/33, 1747.224, 839.549, 125.379
2022/8/19/17/33, 1869.237, 765.682, 92.597
2022/8/19/18/33, 1944.567, 805.912, 69.367
2022/8/19/19/33, 1822.661, 1306.755, 36.505
2022/8/19/20/33, 1723.681, 1578.667, 8.499
2022/8/19/21/33, 1499.847, 1756.964, 0.0
2022/8/19/22/33, 1364.121, 2098.849, 0.0
2022/8/19/23/33, 986.788, 2100.182, 0.0
2022/8/19/24/33, 753.581, 2231.206, 0.0
2022/8/20/1/33, 805.431, 2308.163, 0.0
2022/8/20/2/33, 704.55, 2221.871, 0.0
2022/8/20/3/33, 656.835, 2308.147, 0.0
2022/8/20/4/33, 648.915, 2579.436, 0.0
2022/8/20/5/33, 696.605, 2850.382, 0.0
2022/8/20/6/33, 828.79, 2808.868, 15.946
2022/8/20/7/33, 939.774, 2687.986, 53.583
2022/8/20/8/33, 1089.053, 2243.401, 99.073
2022/8/20/9/33, 1194.055, 1668.835, 141.648
2022/8/20/10/33, 1313.602, 1549.584, 183.576
2022/8/20/11/33, 1267.352, 1859.405, 218.3
2022/8/20/12/33, 1212.958, 2320.138, 237.159
2022/8/20/13/33, 1248.091, 2612.768, 238.535
2022/8/20/14/33, 1224.227, 2855.981, 229.551
2022/8/20/15/33, 1238.229, 2954.121, 192.399
2022/8/20/16/33, 1192.939, 2916.822, 153.304
2022/8/20/17/33, 1275.678, 2771.171, 107.491
2022/8/20/18/33, 1252.421, 2814.93, 66.048
2022/8/20/19/33, 1232.377, 2989.157, 28.572
2022/8/20/20/33, 1163.583, 3226.733, 3.561
2022/8/20/21/33, 1068.974, 3481.439, 0.0
2022/8/20/22/33, 1000.168, 3526.536, 0.0
2022/8/20/23/33, 913.811, 3504.649, 0.0
2022/8/20/24/33, 649.071, 3447.776, 0.0
2022/8/21/1/33, 581.706, 3372.987, 0.0
2022/8/21/2/33, 588.175, 3277.301, 0.0
2022/8/21/3/33, 592.242, 3303.227, 0.0
2022/8/21/4/33, 613.886, 3259.068, 0.0
2022/8/21/5/33, 573.458, 3238.36, 0.0
2022/8/21/6/33, 650.154, 3207.101, 14.084
2022/8/21/7/33, 611.787, 3099.137, 43.87
2022/8/21/8/33, 773.649, 2746.708, 79.89
2022/8/21/9/33, 974.858, 2546.164, 114.694
2022/8/21/10/33, 1053.4, 2598.341, 144.805
2022/8/21/11/33, 1030.037, 2756.982, 167.226
2022/8/21/12/33, 943.435, 2784.86, 183.414
2022/8/21/13/33, 928.033, 2850.751, 179.934
2022/8/21/14/33, 872.26, 2754.532, 164.797
2022/8/21/15/33, 865.241, 2623.396, 144.319
2022/8/21/16/33, 1074.33, 2406.205, 113.238
2022/8/21/17/33, 1150.289, 2308.144, 80.699
2022/8/21/18/33, 1165.051, 2293.667, 54.393
2022/8/21/19/33, 1248.244, 2286.839, 24.768
2022/8/21/20/33, 1244.996, 2138.801, 1.133
2022/8/21/21/33, 1066.969, 2177.324, 0.0
2022/8/21/22/33, 991.213, 2299.203, 0.0
2022/8/21/23/33, 853.616, 2352.61, 0.0
2022/8/21/24/33, 804.975, 2399.482, 0.0
2022/8/22/1/34, 717.438, 2588.914, 0.0
2022/8/22/2/34, 684.614, 2730.073, 0.0
2022/8/22/3/34, 643.132, 2576.46, 0.0
2022/8/22/4/34, 620.783, 2296.42, 0.0
2022/8/22/5/34, 664.627, 1947.298, 0.0
2022/8/22/6/34, 832.483, 1706.749, 3.561
2022/8/22/7/34, 1182.612, 1676.061, 19.669
2022/8/22/8/34, 1686.917, 1578.411, 43.142
2022/8/22/9/34, 2000.224, 1313.494, 73.333
2022/8/22/10/34, 2089.067, 1103.537, 102.715
2022/8/22/11/34, 2161.044, 988.856, 151.766
2022/8/22/12/34, 2074.667, 992.794, 165.283
2022/8/22/13/34, 1778.859, 1330.396, 156.379
2022/8/22/14/34, 1640.156, 1664.82, 146.586
2022/8/22/15/34, 1602.317, 1773.142, 135.335
2022/8/22/16/34, 1765.383, 1708.374, 143.51
2022/8/22/17/34, 1918.518, 1605.691, 115.828
2022/8/22/18/34, 2083.347, 1385.836, 77.704
2022/8/22/19/34, 2099.42, 1241.599, 39.742
2022/8/22/20/34, 2150.771, 1218.228, 5.828
2022/8/22/21/34, 1934.174, 1344.81, 0.0
2022/8/22/22/34, 1700.507, 1314.053, 0.0
2022/8/22/23/34, 1343.617, 1380.605, 0.0
2022/8/22/24/34, 1085.885, 1386.539, 0.0
2022/8/23/1/34, 1006.692, 1237.125, 0.0
2022/8/23/2/34, 856.883, 1169.871, 0.0
2022/8/23/3/34, 811.694, 942.287, 0.0
2022/8/23/4/34, 823.38, 736.768, 0.0
2022/8/23/5/34, 928.069, 608.814, 0.0
2022/8/23/6/34, 1454.202, 565.972, 8.337
2022/8/23/7/34, 1869.821, 491.296, 34.076
2022/8/23/8/34, 2120.815, 418.631, 69.529
2022/8/23/9/34, 2199.928, 404.805, 112.023
2022/8/23/10/34, 2319.748, 385.611, 143.672
2022/8/23/11/34, 2149.246, 403.294, 175.239
2022/8/23/12/34, 2058.634, 477.626, 186.652
2022/8/23/13/34, 1974.12, 491.749, 194.098
2022/8/23/14/34, 2006.122, 473.32, 185.438
2022/8/23/15/34, 1980.568, 436.89, 152.17
2022/8/23/16/34, 1986.603, 383.132, 133.554
2022/8/23/17/34, 2116.477, 323.752, 99.235
2022/8/23/18/34, 2172.289, 264.102, 63.377
2022/8/23/19/34, 2284.347, 242.146, 27.035
2022/8/23/20/34, 2342.354, 247.74, 1.7
2022/8/23/21/34, 2221.32, 315.533, 0.0
2022/8/23/22/34, 2066.665, 288.981, 0.0
2022/8/23/23/34, 1763.228, 251.14, 0.0
2022/8/23/24/34, 1400.337, 211.429, 0.0
