Time, EnergyGeneration, StorageCapacity
2022/1/26/5/4, 2800.014, 15000.0
2022/1/26/6/4, 2837.584, 15000.0
2022/1/26/7/4, 3166.666, 15000.0
2022/1/26/8/4, 3579.24, 15000.0
2022/1/26/9/4, 3835.349, 15000.0
2022/1/26/10/4, 3788.137, 15000.0
2022/1/26/11/4, 3636.03, 15000.0
2022/1/26/12/4, 3482.523, 15000.0
2022/1/26/13/4, 3376.28, 15000.0
2022/1/26/14/4, 3194.463, 15000.0
2022/1/26/15/4, 3045.052, 15000.0
2022/1/26/16/4, 3054.576, 15000.0
2022/1/26/17/4, 3067.942, 15000.0
2022/1/26/18/4, 3371.97, 15000.0
2022/1/26/19/4, 3388.983, 15000.0
2022/1/26/20/4, 3212.501, 15000.0
2022/1/26/21/4, 3035.048, 15000.0
2022/1/26/22/4, 2655.602, 15000.0
2022/1/26/23/4, 2492.739, 15000.0
2022/1/26/24/4, 2295.173, 15000.0
2022/1/27/1/4, 1893.705, 15000.0
2022/1/27/2/4, 1595.138, 15000.0
2022/1/27/3/4, 1488.032, 15000.0
2022/1/27/4/4, 1444.601, 15000.0
2022/1/27/5/4, 1479.207, 15000.0
2022/1/27/6/4, 1773.657, 15000.0
2022/1/27/7/4, 2173.067, 15000.0
2022/1/27/8/4, 2333.301, 15000.0
2022/1/27/9/4, 2504.327, 15000.0
2022/1/27/10/4, 2441.428, 15000.0
2022/1/27/11/4, 2335.874, 15000.0
2022/1/27/12/4, 2325.575, 15000.0
2022/1/27/13/4, 2115.289, 15000.0
2022/1/27/14/4, 2097.438, 15000.0
2022/1/27/15/4, 1961.835, 15000.0
2022/1/27/16/4, 2066.044, 15000.0
2022/1/27/17/4, 1960.194, 15000.0
2022/1/27/18/4, 2289.597, 15000.0
2022/1/27/19/4, 2349.757, 15000.0
2022/1/27/20/4, 2377.22, 15000.0
2022/1/27/21/4, 2333.26, 15000.0
2022/1/27/22/4, 2073.483, 15000.0
2022/1/27/23/4, 1916.499, 15000.0
2022/1/27/24/4, 2001.152, 15000.0
2022/1/28/1/4, 1734.428, 15000.0
2022/1/28/2/4, 1644.2, 15000.0
2022/1/28/3/4, 1475.774, 15000.0
2022/1/28/4/4, 1408.08, 15000.0
2022/1/28/5/4, 1454.713, 15000.0
2022/1/28/6/4, 1670.52, 15000.0
2022/1/28/7/4, 2007.714, 15000.0
2022/1/28/8/4, 2341.566, 15000.0
2022/1/28/9/4, 2576.701, 15000.0
2022/1/28/10/4, 2840.785, 15000.0
2022/1/28/11/4, 2972.191, 15000.0
2022/1/28/12/4, 3091.683, 15000.0
2022/1/28/13/4, 3117.03, 15000.0
2022/1/28/14/4, 3123.342, 15000.0
2022/1/28/15/4, 3202.081, 15000.0
2022/1/28/16/4, 3246.797, 15000.0
2022/1/28/17/4, 3422.887, 15000.0
2022/1/28/18/4, 3837.313, 15000.0
2022/1/28/19/4, 3790.556, 15000.0
2022/1/28/20/4, 3363.373, 15000.0
2022/1/28/21/4, 3019.085, 15000.0
2022/1/28/22/4, 3030.834, 15000.0
2022/1/28/23/4, 3185.342, 15000.0
2022/1/28/24/4, 2963.312, 15000.0
2022/1/29/1/4, 2818.462, 15000.0
2022/1/29/2/4, 3144.766, 15000.0
2022/1/29/3/4, 3051.147, 15000.0
2022/1/29/4/4, 2874.453, 15000.0
2022/1/29/5/4, 2894.442, 15000.0
2022/1/29/6/4, 3096.727, 15000.0
2022/1/29/7/4, 3255.022, 15000.0
2022/1/29/8/4, 3397.461, 15000.0
2022/1/29/9/4, 3450.352, 15000.0
2022/1/29/10/4, 3384.567, 15000.0
2022/1/29/11/4, 3543.16, 15000.0
2022/1/29/12/4, 3651.724, 15000.0
2022/1/29/13/4, 3631.751, 15000.0
2022/1/29/14/4, 3577.729, 15000.0
2022/1/29/15/4, 3554.906, 15000.0
2022/1/29/16/4, 3518.761, 15000.0
2022/1/29/17/4, 3703.926, 15000.0
2022/1/29/18/4, 4034.76, 15000.0
2022/1/29/19/4, 3662.899, 15000.0
2022/1/29/20/4, 3486.73, 15000.0
2022/1/29/21/4, 3432.648, 15000.0
2022/1/29/22/4, 3134.125, 15000.0
2022/1/29/23/4, 3065.379, 15000.0
2022/1/29/24/4, 2964.164, 15000.0
2022/1/30/1/4, 2855.305, 15000.0
2022/1/30/2/4, 2758.232, 15000.0
2022/1/30/3/4, 2753.322, 15000.0
2022/1/30/4/4, 2590.318, 15000.0
2022/1/30/5/4, 2464.582, 15000.0
2022/1/30/6/4, 2588.654, 15000.0
2022/1/30/7/4, 2591.079, 15000.0
2022/1/30/8/4, 2675.921, 15000.0
2022/1/30/9/4, 2865.187, 15000.0
2022/1/30/10/4, 2829.182, 15000.0
2022/1/30/11/4, 2978.663, 15000.0
2022/1/30/12/4, 3192.552, 15000.0
2022/1/30/13/4, 3077.887, 15000.0
2022/1/30/14/4, 3135.303, 15000.0
2022/1/30/15/4, 3048.01, 15000.0
2022/1/30/16/4, 3172.013, 15000.0
2022/1/30/17/4, 3409.487, 15000.0
2022/1/30/18/4, 3436.457, 15000.0
2022/1/30/19/4, 3701.008, 15000.0
2022/1/30/20/4, 3754.545, 15000.0
2022/1/30/21/4, 3461.94, 15000.0
2022/1/30/22/4, 3245.116, 15000.0
2022/1/30/23/4, 3229.308, 15000.0
2022/1/30/24/4, 3118.812, 15000.0
2022/1/31/1/5, 2808.337, 15000.0
2022/1/31/2/5, 2541.304, 15000.0
2022/1/31/3/5, 2451.099, 15000.0
2022/1/31/4/5, 2420.967, 15000.0
2022/1/31/5/5, 2599.644, 15000.0
2022/1/31/6/5, 2914.196, 15000.0
2022/1/31/7/5, 3215.25, 15000.0
2022/1/31/8/5, 3400.397, 15000.0
2022/1/31/9/5, 3795.215, 15000.0
2022/1/31/10/5, 3888.967, 15000.0
2022/1/31/11/5, 3951.142, 15000.0
2022/1/31/12/5, 3733.86, 15000.0
2022/1/31/13/5, 3748.004, 15000.0
2022/1/31/14/5, 3775.424, 15000.0
2022/1/31/15/5, 3704.833, 15000.0
2022/1/31/16/5, 3834.382, 15000.0
2022/1/31/17/5, 3936.204, 15000.0
2022/1/31/18/5, 4111.19, 15000.0
2022/1/31/19/5, 4152.91, 15000.0
2022/1/31/20/5, 3993.283, 15000.0
2022/1/31/21/5, 3835.043, 15000.0
2022/1/31/22/5, 3712.891, 15000.0
2022/1/31/23/5, 3673.677, 15000.0
2022/1/31/24/5, 3586.246, 15000.0
2022/2/1/1/5, 3313.766, 15000.0
2022/2/1/2/5, 3270.165, 15000.0
2022/2/1/3/5, 2835.38, 15000.0
2022/2/1/4/5, 2687.242, 15000.0
2022/2/1/5/5, 2843.678, 15000.0
2022/2/1/6/5, 3018.978, 15000.0
2022/2/1/7/5, 3024.116, 15000.0
2022/2/1/8/5, 3405.668, 15000.0
2022/2/1/9/5, 3590.971, 15000.0
2022/2/1/10/5, 3529.02, 15000.0
2022/2/1/11/5, 3528.341, 15000.0
2022/2/1/12/5, 3284.978, 15000.0
2022/2/1/13/5, 3018.3, 15000.0
2022/2/1/14/5, 2759.528, 15000.0
2022/2/1/15/5, 2733.906, 15000.0
2022/2/1/16/5, 2733.901, 15000.0
2022/2/1/17/5, 2930.029, 15000.0
2022/2/1/18/5, 3178.571, 15000.0
2022/2/1/19/5, 3210.004, 15000.0
2022/2/1/20/5, 3152.665, 15000.0
2022/2/1/21/5, 3012.131, 15000.0
2022/2/1/22/5, 2852.28, 15000.0
2022/2/1/23/5, 2593.414, 15000.0
2022/2/1/24/5, 2385.624, 15000.0
2022/2/2/1/5, 2247.652, 15000.0
2022/2/2/2/5, 2150.673, 15000.0
2022/2/2/3/5, 2067.313, 15000.0
2022/2/2/4/5, 2018.011, 15000.0
2022/2/2/5/5, 2084.409, 15000.0
2022/2/2/6/5, 2138.127, 15000.0
2022/2/2/7/5, 2271.663, 15000.0
2022/2/2/8/5, 2547.961, 15000.0
2022/2/2/9/5, 2724.96, 15000.0
2022/2/2/10/5, 2828.916, 15000.0
2022/2/2/11/5, 2855.233, 15000.0
2022/2/2/12/5, 2706.153, 15000.0
2022/2/2/13/5, 2525.649, 15000.0
2022/2/2/14/5, 2386.395, 15000.0
2022/2/2/15/5, 2412.606, 15000.0
2022/2/2/16/5, 2406.319, 15000.0
2022/2/2/17/5, 2636.408, 15000.0
2022/2/2/18/5, 2864.382, 15000.0
2022/2/2/19/5, 2847.685, 15000.0
2022/2/2/20/5, 2874.559, 15000.0
2022/2/2/21/5, 2761.809, 15000.0
2022/2/2/22/5, 2526.359, 15000.0
2022/2/2/23/5, 2372.458, 15000.0
2022/2/2/24/5, 2309.577, 15000.0
2022/2/3/1/5, 2074.125, 15000.0
2022/2/3/2/5, 1897.404, 15000.0
2022/2/3/3/5, 1768.116, 15000.0
2022/2/3/4/5, 1707.901, 15000.0
2022/2/3/5/5, 1631.767, 15000.0
2022/2/3/6/5, 1797.133, 15000.0
2022/2/3/7/5, 2044.746, 15000.0
2022/2/3/8/5, 2231.518, 15000.0
2022/2/3/9/5, 2469.346, 15000.0
2022/2/3/10/5, 2317.445, 15000.0
2022/2/3/11/5, 2310.154, 15000.0
2022/2/3/12/5, 2284.156, 15000.0
2022/2/3/13/5, 2304.512, 15000.0
2022/2/3/14/5, 2361.43, 15000.0
2022/2/3/15/5, 2286.816, 15000.0
2022/2/3/16/5, 2369.37, 15000.0
2022/2/3/17/5, 2426.829, 15000.0
2022/2/3/18/5, 2387.123, 15000.0
2022/2/3/19/5, 2435.018, 15000.0
2022/2/3/20/5, 2417.313, 15000.0
2022/2/3/21/5, 2355.942, 15000.0
2022/2/3/22/5, 2230.651, 15000.0
2022/2/3/23/5, 2382.133, 15000.0
2022/2/3/24/5, 2328.006, 15000.0
2022/2/4/1/5, 2141.189, 15000.0
2022/2/4/2/5, 2497.52, 15000.0
2022/2/4/3/5, 2383.758, 15000.0
2022/2/4/4/5, 2492.515, 15000.0
2022/2/4/5/5, 2726.019, 15000.0
2022/2/4/6/5, 2960.108, 15000.0
2022/2/4/7/5, 3478.849, 15000.0
2022/2/4/8/5, 4021.245, 15000.0
2022/2/4/9/5, 4274.906, 15000.0
2022/2/4/10/5, 4224.604, 15000.0
2022/2/4/11/5, 4447.023, 15000.0
2022/2/4/12/5, 4425.605, 15000.0
2022/2/4/13/5, 4483.331, 15000.0
2022/2/4/14/5, 4635.722, 15000.0
2022/2/4/15/5, 4631.689, 15000.0
2022/2/4/16/5, 4650.709, 15000.0
2022/2/4/17/5, 4704.375, 15000.0
2022/2/4/18/5, 5079.267, 15000.0
2022/2/4/19/5, 5100.615, 15000.0
2022/2/4/20/5, 5032.08, 15000.0
2022/2/4/21/5, 4527.827, 15000.0
2022/2/4/22/5, 4312.755, 15000.0
2022/2/4/23/5, 4183.521, 15000.0
2022/2/4/24/5, 4174.475, 15000.0
2022/2/5/1/5, 3871.282, 15000.0
2022/2/5/2/5, 3623.509, 15000.0
2022/2/5/3/5, 3493.408, 15000.0
2022/2/5/4/5, 3399.382, 15000.0
2022/2/5/5/5, 3357.966, 15000.0
2022/2/5/6/5, 3311.201, 15000.0
2022/2/5/7/5, 3262.135, 15000.0
2022/2/5/8/5, 3274.795, 15000.0
2022/2/5/9/5, 3361.582, 15000.0
2022/2/5/10/5, 3374.858, 15000.0
2022/2/5/11/5, 3492.255, 15000.0
2022/2/5/12/5, 3411.446, 15000.0
2022/2/5/13/5, 3265.004, 15000.0
2022/2/5/14/5, 3231.858, 15000.0
2022/2/5/15/5, 3252.032, 15000.0
2022/2/5/16/5, 3321.067, 15000.0
2022/2/5/17/5, 3323.176, 15000.0
2022/2/5/18/5, 3494.167, 15000.0
2022/2/5/19/5, 3641.373, 15000.0
2022/2/5/20/5, 3607.854, 15000.0
2022/2/5/21/5, 3190.968, 15000.0
2022/2/5/22/5, 2872.737, 15000.0
2022/2/5/23/5, 2970.941, 15000.0
2022/2/5/24/5, 3034.537, 15000.0
2022/2/6/1/5, 2842.872, 15000.0
2022/2/6/2/5, 2810.426, 15000.0
2022/2/6/3/5, 2704.954, 15000.0
2022/2/6/4/5, 2671.286, 15000.0
2022/2/6/5/5, 2589.785, 15000.0
2022/2/6/6/5, 2568.131, 15000.0
2022/2/6/7/5, 2895.656, 15000.0
2022/2/6/8/5, 3001.038, 15000.0
2022/2/6/9/5, 3145.053, 15000.0
2022/2/6/10/5, 3339.69, 15000.0
2022/2/6/11/5, 3565.059, 15000.0
2022/2/6/12/5, 3562.699, 15000.0
2022/2/6/13/5, 3605.037, 15000.0
2022/2/6/14/5, 3683.401, 15000.0
2022/2/6/15/5, 3608.373, 15000.0
2022/2/6/16/5, 3685.985, 15000.0
2022/2/6/17/5, 3834.533, 15000.0
2022/2/6/18/5, 4130.352, 15000.0
2022/2/6/19/5, 4347.502, 15000.0
2022/2/6/20/5, 4259.095, 15000.0
2022/2/6/21/5, 3921.979, 15000.0
2022/2/6/22/5, 3575.044, 15000.0
2022/2/6/23/5, 3283.714, 15000.0
2022/2/6/24/5, 3191.529, 15000.0
2022/2/7/1/6, 2716.86, 15000.0
2022/2/7/2/6, 2365.33, 15000.0
2022/2/7/3/6, 2253.529, 15000.0
2022/2/7/4/6, 2198.551, 15000.0
2022/2/7/5/6, 2140.264, 15000.0
2022/2/7/6/6, 2163.636, 15000.0
2022/2/7/7/6, 2421.56, 15000.0
2022/2/7/8/6, 2782.407, 15000.0
2022/2/7/9/6, 3076.478, 15000.0
2022/2/7/10/6, 2987.67, 15000.0
2022/2/7/11/6, 2753.896, 15000.0
2022/2/7/12/6, 2572.023, 15000.0
2022/2/7/13/6, 2366.605, 15000.0
2022/2/7/14/6, 2408.138, 15000.0
2022/2/7/15/6, 2253.008, 15000.0
2022/2/7/16/6, 2290.427, 15000.0
2022/2/7/17/6, 2388.073, 15000.0
2022/2/7/18/6, 2588.221, 15000.0
2022/2/7/19/6, 2928.053, 15000.0
2022/2/7/20/6, 2878.959, 15000.0
2022/2/7/21/6, 2799.167, 15000.0
2022/2/7/22/6, 2675.912, 15000.0
2022/2/7/23/6, 2321.726, 15000.0
2022/2/7/24/6, 2214.011, 15000.0
2022/2/8/1/6, 1919.95, 15000.0
2022/2/8/2/6, 1541.753, 15000.0
2022/2/8/3/6, 1373.239, 15000.0
2022/2/8/4/6, 1384.325, 15000.0
2022/2/8/5/6, 1432.453, 15000.0
2022/2/8/6/6, 1799.51, 15000.0
2022/2/8/7/6, 2394.208, 15000.0
2022/2/8/8/6, 2752.61, 15000.0
2022/2/8/9/6, 3047.904, 15000.0
2022/2/8/10/6, 3278.89, 15000.0
2022/2/8/11/6, 3260.513, 15000.0
2022/2/8/12/6, 3126.374, 15000.0
2022/2/8/13/6, 2836.462, 15000.0
2022/2/8/14/6, 2669.085, 15000.0
2022/2/8/15/6, 2778.326, 15000.0
2022/2/8/16/6, 2672.166, 15000.0
2022/2/8/17/6, 2786.557, 15000.0
2022/2/8/18/6, 2793.287, 15000.0
2022/2/8/19/6, 3172.542, 15000.0
2022/2/8/20/6, 3458.908, 15000.0
2022/2/8/21/6, 3312.618, 15000.0
2022/2/8/22/6, 3228.595, 15000.0
2022/2/8/23/6, 3012.137, 15000.0
2022/2/8/24/6, 2986.408, 15000.0
2022/2/9/1/6, 2800.791, 15000.0
2022/2/9/2/6, 2713.564, 15000.0
2022/2/9/3/6, 2708.968, 15000.0
2022/2/9/4/6, 2809.122, 15000.0
2022/2/9/5/6, 2751.087, 15000.0
2022/2/9/6/6, 2905.731, 15000.0
2022/2/9/7/6, 3371.543, 15000.0
2022/2/9/8/6, 3675.51, 15000.0
2022/2/9/9/6, 4204.066, 15000.0
2022/2/9/10/6, 4266.288, 15000.0
2022/2/9/11/6, 4170.752, 15000.0
2022/2/9/12/6, 3897.665, 15000.0
2022/2/9/13/6, 3692.682, 15000.0
2022/2/9/14/6, 3610.126, 15000.0
2022/2/9/15/6, 3386.923, 15000.0
2022/2/9/16/6, 3530.435, 15000.0
2022/2/9/17/6, 3612.179, 15000.0
2022/2/9/18/6, 3996.189, 15000.0
2022/2/9/19/6, 3961.296, 15000.0
2022/2/9/20/6, 3755.711, 15000.0
2022/2/9/21/6, 3298.99, 15000.0
2022/2/9/22/6, 2979.977, 15000.0
2022/2/9/23/6, 2953.902, 15000.0
2022/2/9/24/6, 3100.933, 15000.0
2022/2/10/1/6, 3020.821, 15000.0
2022/2/10/2/6, 3163.219, 15000.0
2022/2/10/3/6, 3236.138, 15000.0
2022/2/10/4/6, 3408.715, 15000.0
2022/2/10/5/6, 3466.577, 15000.0
2022/2/10/6/6, 3552.263, 15000.0
2022/2/10/7/6, 3652.252, 15000.0
2022/2/10/8/6, 3852.501, 15000.0
2022/2/10/9/6, 4394.639, 15000.0
2022/2/10/10/6, 4642.745, 15000.0
2022/2/10/11/6, 4480.45, 15000.0
2022/2/10/12/6, 4403.425, 15000.0
2022/2/10/13/6, 4031.027, 15000.0
2022/2/10/14/6, 3860.176, 15000.0
2022/2/10/15/6, 3947.881, 15000.0
2022/2/10/16/6, 4138.738, 15000.0
2022/2/10/17/6, 4382.21, 15000.0
2022/2/10/18/6, 4870.927, 15000.0
2022/2/10/19/6, 4971.886, 15000.0
2022/2/10/20/6, 4871.921, 15000.0
2022/2/10/21/6, 4555.417, 15000.0
2022/2/10/22/6, 4228.38, 15000.0
2022/2/10/23/6, 3866.937, 15000.0
2022/2/10/24/6, 3753.181, 15000.0
2022/2/11/1/6, 3299.394, 15000.0
2022/2/11/2/6, 3111.035, 15000.0
2022/2/11/3/6, 3126.819, 15000.0
2022/2/11/4/6, 3127.544, 15000.0
2022/2/11/5/6, 3193.641, 15000.0
2022/2/11/6/6, 3423.453, 15000.0
2022/2/11/7/6, 3890.525, 15000.0
2022/2/11/8/6, 4340.002, 15000.0
2022/2/11/9/6, 4423.953, 15000.0
2022/2/11/10/6, 4427.613, 15000.0
2022/2/11/11/6, 4424.084, 15000.0
2022/2/11/12/6, 4002.902, 15000.0
2022/2/11/13/6, 3562.227, 15000.0
2022/2/11/14/6, 3161.692, 15000.0
2022/2/11/15/6, 3183.769, 15000.0
2022/2/11/16/6, 3284.105, 15000.0
2022/2/11/17/6, 3897.486, 15000.0
2022/2/11/18/6, 4369.313, 15000.0
2022/2/11/19/6, 4559.517, 15000.0
2022/2/11/20/6, 4630.11, 15000.0
2022/2/11/21/6, 4404.185, 15000.0
2022/2/11/22/6, 4065.939, 15000.0
2022/2/11/23/6, 3833.822, 15000.0
2022/2/11/24/6, 3510.644, 15000.0
2022/2/12/1/6, 3226.967, 15000.0
2022/2/12/2/6, 3201.982, 15000.0
2022/2/12/3/6, 3402.847, 15000.0
2022/2/12/4/6, 3428.168, 15000.0
2022/2/12/5/6, 3291.736, 15000.0
2022/2/12/6/6, 3195.183, 15000.0
2022/2/12/7/6, 3305.051, 15000.0
2022/2/12/8/6, 3368.273, 15000.0
2022/2/12/9/6, 3339.9, 15000.0
2022/2/12/10/6, 3326.901, 15000.0
2022/2/12/11/6, 3452.723, 15000.0
2022/2/12/12/6, 3403.068, 15000.0
2022/2/12/13/6, 3131.286, 15000.0
2022/2/12/14/6, 2889.935, 15000.0
2022/2/12/15/6, 2750.723, 15000.0
2022/2/12/16/6, 2722.718, 15000.0
2022/2/12/17/6, 2709.065, 15000.0
2022/2/12/18/6, 3049.009, 15000.0
2022/2/12/19/6, 3249.612, 15000.0
2022/2/12/20/6, 2974.907, 15000.0
2022/2/12/21/6, 2524.18, 15000.0
2022/2/12/22/6, 1972.604, 15000.0
2022/2/12/23/6, 2154.262, 15000.0
2022/2/12/24/6, 2228.727, 15000.0
2022/2/13/1/6, 2103.409, 15000.0
2022/2/13/2/6, 2009.544, 15000.0
2022/2/13/3/6, 2195.832, 15000.0
2022/2/13/4/6, 2388.574, 15000.0
2022/2/13/5/6, 2702.444, 15000.0
2022/2/13/6/6, 2928.842, 15000.0
2022/2/13/7/6, 3214.962, 15000.0
2022/2/13/8/6, 3460.206, 15000.0
2022/2/13/9/6, 3577.77, 15000.0
2022/2/13/10/6, 3724.92, 15000.0
2022/2/13/11/6, 3858.283, 15000.0
2022/2/13/12/6, 4061.827, 15000.0
2022/2/13/13/6, 4251.238, 15000.0
2022/2/13/14/6, 4018.379, 15000.0
2022/2/13/15/6, 3894.668, 15000.0
2022/2/13/16/6, 3918.076, 15000.0
2022/2/13/17/6, 4017.718, 15000.0
2022/2/13/18/6, 4260.666, 15000.0
2022/2/13/19/6, 4377.785, 15000.0
2022/2/13/20/6, 4307.851, 15000.0
2022/2/13/21/6, 4244.683, 15000.0
2022/2/13/22/6, 4012.125, 15000.0
2022/2/13/23/6, 3766.388, 15000.0
2022/2/13/24/6, 3540.892, 15000.0
2022/2/14/1/7, 3447.471, 15000.0
2022/2/14/2/7, 3336.269, 15000.0
2022/2/14/3/7, 3056.616, 15000.0
2022/2/14/4/7, 2634.414, 15000.0
2022/2/14/5/7, 2235.455, 15000.0
2022/2/14/6/7, 2008.895, 15000.0
2022/2/14/7/7, 2358.842, 15000.0
2022/2/14/8/7, 2692.683, 15000.0
2022/2/14/9/7, 2793.782, 15000.0
2022/2/14/10/7, 2771.085, 15000.0
2022/2/14/11/7, 2636.146, 15000.0
2022/2/14/12/7, 2425.234, 15000.0
2022/2/14/13/7, 2328.832, 15000.0
2022/2/14/14/7, 2257.328, 15000.0
2022/2/14/15/7, 2170.344, 15000.0
2022/2/14/16/7, 2159.222, 15000.0
2022/2/14/17/7, 2511.336, 15000.0
2022/2/14/18/7, 2655.976, 15000.0
2022/2/14/19/7, 2875.929, 15000.0
2022/2/14/20/7, 2922.06, 15000.0
2022/2/14/21/7, 2794.98, 15000.0
2022/2/14/22/7, 2284.752, 15000.0
2022/2/14/23/7, 2266.764, 15000.0
2022/2/14/24/7, 2423.612, 15000.0
2022/2/15/1/7, 2390.103, 15000.0
2022/2/15/2/7, 2200.906, 15000.0
2022/2/15/3/7, 2337.342, 15000.0
2022/2/15/4/7, 2357.215, 15000.0
2022/2/15/5/7, 2390.275, 15000.0
2022/2/15/6/7, 2646.253, 15000.0
2022/2/15/7/7, 3053.416, 15000.0
2022/2/15/8/7, 3392.922, 15000.0
2022/2/15/9/7, 3638.351, 15000.0
2022/2/15/10/7, 3829.944, 15000.0
2022/2/15/11/7, 3945.161, 15000.0
2022/2/15/12/7, 3885.951, 15000.0
2022/2/15/13/7, 3746.827, 15000.0
2022/2/15/14/7, 3594.059, 15000.0
2022/2/15/15/7, 3767.796, 15000.0
2022/2/15/16/7, 4093.8, 15000.0
2022/2/15/17/7, 4315.578, 15000.0
2022/2/15/18/7, 4575.445, 15000.0
2022/2/15/19/7, 4731.719, 15000.0
2022/2/15/20/7, 4624.521, 15000.0
2022/2/15/21/7, 4106.923, 15000.0
2022/2/15/22/7, 3879.252, 15000.0
2022/2/15/23/7, 3539.84, 15000.0
2022/2/15/24/7, 3480.335, 15000.0
2022/2/16/1/7, 3365.753, 15000.0
2022/2/16/2/7, 3271.077, 15000.0
2022/2/16/3/7, 3167.152, 15000.0
2022/2/16/4/7, 3106.449, 15000.0
2022/2/16/5/7, 3041.678, 15000.0
2022/2/16/6/7, 2967.752, 15000.0
2022/2/16/7/7, 3021.033, 15000.0
2022/2/16/8/7, 3267.993, 15000.0
2022/2/16/9/7, 3398.282, 15000.0
2022/2/16/10/7, 3409.129, 15000.0
2022/2/16/11/7, 3455.591, 15000.0
2022/2/16/12/7, 3445.698, 15000.0
2022/2/16/13/7, 3438.66, 15000.0
2022/2/16/14/7, 3436.659, 15000.0
2022/2/16/15/7, 3627.134, 15000.0
2022/2/16/16/7, 3692.903, 15000.0
2022/2/16/17/7, 3808.632, 15000.0
2022/2/16/18/7, 3933.077, 15000.0
2022/2/16/19/7, 4220.694, 15000.0
2022/2/16/20/7, 4121.856, 15000.0
2022/2/16/21/7, 4095.645, 15000.0
2022/2/16/22/7, 3722.05, 15000.0
2022/2/16/23/7, 3439.525, 15000.0
2022/2/16/24/7, 3091.633, 15000.0
2022/2/17/1/7, 2896.394, 15000.0
2022/2/17/2/7, 2659.992, 15000.0
2022/2/17/3/7, 2530.685, 15000.0
2022/2/17/4/7, 2412.295, 15000.0
2022/2/17/5/7, 2342.472, 15000.0
2022/2/17/6/7, 2441.079, 15000.0
2022/2/17/7/7, 2694.244, 15000.0
2022/2/17/8/7, 3210.929, 15000.0
2022/2/17/9/7, 3575.882, 15000.0
2022/2/17/10/7, 3542.84, 15000.0
2022/2/17/11/7, 3675.079, 15000.0
2022/2/17/12/7, 3726.302, 15000.0
2022/2/17/13/7, 3299.681, 15000.0
2022/2/17/14/7, 3260.762, 15000.0
2022/2/17/15/7, 3179.209, 15000.0
2022/2/17/16/7, 3374.1, 15000.0
2022/2/17/17/7, 3565.85, 15000.0
2022/2/17/18/7, 3967.789, 15000.0
2022/2/17/19/7, 4272.803, 15000.0
2022/2/17/20/7, 4336.069, 15000.0
2022/2/17/21/7, 4070.534, 15000.0
2022/2/17/22/7, 3819.49, 15000.0
2022/2/17/23/7, 3612.686, 15000.0
2022/2/17/24/7, 3505.71, 15000.0
2022/2/18/1/7, 3376.563, 15000.0
2022/2/18/2/7, 3339.156, 15000.0
2022/2/18/3/7, 3261.711, 15000.0
2022/2/18/4/7, 3277.562, 15000.0
2022/2/18/5/7, 3196.883, 15000.0
2022/2/18/6/7, 3135.033, 15000.0
2022/2/18/7/7, 3033.228, 15000.0
2022/2/18/8/7, 3413.03, 15000.0
2022/2/18/9/7, 3812.115, 15000.0
2022/2/18/10/7, 3936.953, 15000.0
2022/2/18/11/7, 3873.392, 15000.0
2022/2/18/12/7, 3781.044, 15000.0
2022/2/18/13/7, 3723.133, 15000.0
2022/2/18/14/7, 3782.472, 15000.0
2022/2/18/15/7, 3598.266, 15000.0
2022/2/18/16/7, 3672.784, 15000.0
2022/2/18/17/7, 3684.647, 15000.0
2022/2/18/18/7, 3979.286, 15000.0
2022/2/18/19/7, 4312.074, 15000.0
2022/2/18/20/7, 4386.512, 15000.0
2022/2/18/21/7, 4092.438, 15000.0
2022/2/18/22/7, 3757.01, 15000.0
2022/2/18/23/7, 3399.257, 15000.0
2022/2/18/24/7, 3112.024, 15000.0
2022/2/19/1/7, 2772.338, 15000.0
2022/2/19/2/7, 2423.727, 15000.0
2022/2/19/3/7, 2232.062, 15000.0
2022/2/19/4/7, 2048.524, 15000.0
2022/2/19/5/7, 1980.027, 15000.0
2022/2/19/6/7, 1945.788, 15000.0
2022/2/19/7/7, 1903.412, 15000.0
2022/2/19/8/7, 1892.411, 15000.0
2022/2/19/9/7, 1838.287, 15000.0
2022/2/19/10/7, 1915.733, 15000.0
2022/2/19/11/7, 2125.456, 15000.0
2022/2/19/12/7, 2337.996, 15000.0
2022/2/19/13/7, 2274.299, 15000.0
2022/2/19/14/7, 2164.885, 15000.0
2022/2/19/15/7, 2025.613, 15000.0
2022/2/19/16/7, 1980.57, 15000.0
2022/2/19/17/7, 2179.825, 15000.0
2022/2/19/18/7, 2590.823, 15000.0
2022/2/19/19/7, 3221.185, 15000.0
2022/2/19/20/7, 3505.53, 15000.0
2022/2/19/21/7, 3605.803, 15000.0
2022/2/19/22/7, 3444.564, 15000.0
2022/2/19/23/7, 2956.189, 15000.0
2022/2/19/24/7, 2657.215, 15000.0
2022/2/20/1/7, 2469.512, 15000.0
2022/2/20/2/7, 2125.618, 15000.0
2022/2/20/3/7, 1967.046, 15000.0
2022/2/20/4/7, 1946.775, 15000.0
2022/2/20/5/7, 1971.948, 15000.0
2022/2/20/6/7, 2014.852, 15000.0
2022/2/20/7/7, 2222.608, 15000.0
2022/2/20/8/7, 2195.246, 15000.0
2022/2/20/9/7, 2223.398, 15000.0
2022/2/20/10/7, 2402.935, 15000.0
2022/2/20/11/7, 2422.727, 15000.0
